"Id","Value","DisplayName","Description"
"ab43b826-2c7a-4aff-9ecd-d0629d0ca6a9","ADSynchronization.ReadWrite.All","Read, write and manage identity synchronization with on-premises via Microsoft Entra Connect","Allows the app to sync with on-prem via the Microsoft Entra Connect tools and read/write cloud identity data."
"b4ebfa8b-750f-4993-8cf7-6a48fb98f13e","VerifiedCredentials.TrustedIssuance","VerifiedCredentials.TrustedIssuance","Enables the application to perform trusted issuance of verifiable credentials."
"39d724e8-6a34-4930-9a36-364082c35716","scep_challenge_provider","SCEP challenge validation","Send SCEP challenges to Intune for certificate request validation. "
"907d16c7-7591-49a4-b523-6fd42e5f2c7e","pfx_cert_provider","PFX certificate management","Read PFX certificate requests and send certificates to Microsoft Intune."
"7828b294-fdcc-4ed6-a45a-854364afb21d","send_data_usage","Send and receive device telecom and Wi-Fi data usage information with Microsoft Intune","Allow the telecom expense management app to send and receive device telecom and Wi-Fi data usage information, including phone number, with Intune to help analyze and manage data usage costs of corporate-owned devices."
"a5438881-186a-48f0-bc41-a93ae8a195fe","update_device_health","Send device threat information to Microsoft Intune","Allow this app to send device risk and threat information to Intune to help determine device compliance with corporate security policy."
"7ec88bad-30c7-4928-a005-4455362cfd98","get_device_compliance","Get device state and compliance information from Microsoft Intune","Allow this app to receive information about devices (such as compliance and enrollment state) that are managed by Intune."
"7b3c62c0-bbe4-4ceb-971b-ecc50a191b3e","update_device_attributes","Send device attributes to Microsoft Intune","Send device attributes to Microsoft Intune.  
"
"3d9dc976-32fb-45a8-90bd-c9f8a850d098","get_data_warehouse","Get data warehouse information from Microsoft Intune","Grants access to the Intune data warehouse API"
"3857e233-c379-404e-85e9-bdbf3a62b28f","manage_partner_compliance_policy","Manage partner compliance policies with Microsoft Intune.","Allows the app to send partner compliance policies and its Azure AD Group assignment to Microsoft Intune without a signed-in user."
"5faac7a2-ab08-4049-aece-ab2b4de5f59e","eDiscovery.Jobs.Write","eDiscovery.Jobs.Write","Allow app to submit jobs to eDiscovery."
"0f062bc7-6f95-469a-810f-d846e6cbba44","eDiscovery.Jobs.Read","eDiscovery.Jobs.Read","Allow app to read properties of jobs submitted to eDiscovery."
"7431916a-fe67-40b3-b273-602ffe516093","user.invite.all","Invite users to tenant","Allows application to invite users to tenant"
"f155dcbc-e393-438b-b343-92699349582d","Crs.Api.All","Call all CRS APIs","This allows applications to call CRS APIs."
"dfa45ec9-c9fd-4944-93c8-d07af06cfa40","InformationProtectionPolicy.Read.All","InformationProtectionPolicy.Read.All","Read all published labels and label policies for an organization."
"35c8eca2-ee61-44c6-9901-4f7fb2885bba","SCIS-Internal.ReadWrite","SCIS-Internal.ReadWrite","Permissions for internal SCIS clients to call the SCIS api to receive augmentations."
"0d5b3988-e793-435c-a323-771ab7a22d97","User.Read","User.Read","allows an app to read user specific augmentations from scis."
"e83a13aa-744d-44ee-9a42-d6f5137d9d0a","Task.Publish.Create","Publish Tasks into Planner","Allows app to publish tasks to planner. Only operations pertaining to publish will be allowed. Examples of allowed operations within this role are task creation. "
"0f6934a9-4e8f-4059-b2f4-a4a59d2c5407","Task.Publish.Delete","Recall published tasks from Planner","Allows an app to recall tasks published by the app in planner. Only recall operations (delete task) will be allowed in this scope."
"fdc2d224-c588-43f8-b0c0-8abf2b7abda7","Task.Publish.Update","Update a task that has been published in Planner","Allows an app to update a published task in planner. Only task edit operations are allowed in this scope."
"68067c9d-a1be-4603-b095-3eaf54a42510","OrgSettings-Planner.ReadWrite.All","Read and write organization-wide Microsoft Planner settings","Allows the app to read and write organization-wide Microsoft Planner settings, without a signed-in user."
"fc2a0408-0ddc-4173-80b9-15a933a5ff57","OrgSettings-Planner.Read.All","Read organization-wide Microsoft Planner settings","Allows the app to read organization-wide Microsoft Planner settings, without a signed-in user."
"c9265686-1717-4d25-a640-1f46263a162c","BingCortana-Internal.ReadWrite","BingCortana-Internal.ReadWrite","Permission for internal Cortana applications"
"47d1397b-a828-452a-9b8d-2796c4e65f4e","SemanticMachineContext.ReadWrite","SemanticMachineContext.ReadWrite","Scope for Semantic Machines context access"
"5fb95dd2-a975-42c6-8c44-1fc62f94a6aa","Sways.ReadWrite","Read and write all user sways","Allows the app to create, read, update, and delete sways and content within those sways without a signed-in user. "
"a7a0e953-7ed2-423c-849f-9d78b5e44612","CmCollectionData.write","Write CM Collection Data","Allows services to write collection membership data to storage in the Configuration Manager microservice"
"1ce9e34f-35e8-4af8-b172-09e4dd00453d","CmCollectionData.read","Read CM Collection Data","Allows services to call APIs that return SCCM collection membership data"
"76e55082-bbde-4602-b506-bba9c6368668","Account.ReadWrite.All","Read or write account onboarding data","Allows to call service API to query or modify account onboarding data"
"4b03fb80-ef9e-4391-86c9-152c41bf0693","Device.ReadWrite.All","Read or write device data","Allows to call service API to query or modify device data"
"20bd8bbf-3063-4a8f-ae4f-f2f5e5bda666","Notification.Read.All","Read notification or notification result","Allows to call service API to query notification and notification result"
"0db7d603-2368-4c9a-8f47-adc9ac73e5e1","Notification.ReadWrite.All","Read or write notification and notification result","Allows to call service API to query or modify notification and notification result"
"15fdfc00-27d5-4f79-8a38-8efe91e3c1cc","Device.Read.All","Read device data","Allows to call service API to query device data"
"c8750fbf-30e2-40ed-8519-e2876cbeccb9","Account.Read.All","Read account onboarding data","Allows to call service API to query account onboarding data"
"c22b119a-bb68-45ab-8a0a-ef26bc7a66e7","AdminUser.ReadWrite","Admin User","Allows user to perform administrative actions"
"66a874a2-b739-43fa-8e1a-176cd8290cf5","Collection.Read.All","Read collection data","Allows to call service API to query collection data"
"d430b935-3087-4654-8d58-25faba0dabb5","InventoryClass.Read.All","Read inventory class","Allows to call service API to query inventory class"
"b026af69-9eae-4bb3-9351-304d4987e170","Boundary.Read.All","Read boundary data","Allows to call service API to query boundary data"
"640bd519-35de-4a25-994f-ae29551cc6d2","Analysis.All","Analysis.All","This allows an application to interact with the APIs necessary to submit and monitor analysis jobs"
"b8a8280c-fe24-4c24-8b5a-74e833c2c018","UserLicense.Read.All","Read user license details","Allows the app to read the user license details for all users in your organization."
"0d9ce864-39e5-424f-8556-b68ce5dac482","Region.Read.All","Read user region","Allows the app to read the region for all users in your organization."
"3ed42bc3-d6ed-4cf4-9531-d521e361223e","Region.ReadWrite.All","Read or write user region","Allows the app to read or write the region for all users in your organization."
"63f52f43-0b98-429c-b291-b2dba4a64504","VerifiableCredential.Network.Read","VerifiableCredential.Network.Read","This allows  the application to search authorities and contracts in the VerifiedID network"
"933a4159-27ca-4486-b1be-dce09da38475","VerifiableCredential.Credential.Search","VerifiableCredential.Credential.Search","This allows the application to search credentials via Admin API"
"c7656015-9c77-47f7-ae83-110ad70f1edc","VerifiableCredential.Credential.Revoke","VerifiableCredential.Credential.Revoke","This allows  the application to revoke credentials via Admin API"
"077813bc-e516-4576-bafd-07bead19c0dc","VerifiableCredential.Contract.ReadWrite","VerifiableCredential.Contract.ReadWrite","This allows the application to perform operations on contracts via Admin API"
"4ceb7a90-1485-40b1-accf-83a647694c0f","VerifiableCredential.Authority.ReadWrite","VerifiableCredential.Authority.ReadWrite","This allows the application to perform operations on authorities via Admin API"
"65499f04-0d5f-42ef-927e-6b4673fae3df","VerifiableCredential.Authority.Read","VerifiableCredential.Authority.Read","This allows the application to perform read operations on authorities via Admin API"
"24811a58-8ce0-4f09-a081-9ed0441ad3f2","VerifiableCredential.Contract.Read","VerifiableCredential.Contract.Read","This allows the application to perform read operations on contracts via Admin API"
"934e7a4e-6b72-4c56-966c-0ab878a30c89","operations.readwrite","Operations.ReadWrite","This allows the user to create and get the status of operations."
"850e8a94-5d16-40ff-9167-cfda8c7f9ea8","Identity.PrivilegeAccountTagging","Send which accounts are managed by the PAM solution","Allows the app to send which accounts are managed by the PAM solution for all AD and Entra identities for MDI customers."
"c613cf81-75fb-4201-a32b-7a58d1fe4dff","Identity.PrivilegeAccountActions","get a list of actions and update on the status of said actions","Allows the app to get a list of actions required on AD and Entra identities and update on the status of said actions for MDI customers."
"e52ccd5f-74f3-45ef-bb4c-0464d43522cf","EngagementRole.Read","Read Viva Engage roles","Allows the app to list Viva Engage roles without a signed-in user."
"4897f557-5d68-4827-8b0e-c7b983e911f1","EngagementRole.ReadWrite.All","Modify Viva Engage role membership","Allows the app to assign Viva Engage role to a user, and remove a Viva Engage role from a user without a signed-in user."
"0f511994-a49f-440f-9834-7eb89fec8cc7","EngagementRole.Read.All","Read all Viva Engage roles and role memberships","Allows the app to list all Viva Engage roles and role memberships without a signed-in user."
"19de5c8e-95bd-4c18-98c2-7e08900ba9ba","EngagementConversation.ReadWrite.All","Read and write conversations","Allows the app to read and write all Viva Engage conversations"
"1ded4338-0490-411e-8dba-f6e4aef3bb73","Storyline.ReadWrite.All","Read and write storylines","Allows the app to read and write all Viva Engage storylines"
"a34f0f09-eee9-41f8-8332-86cf08bd4938","EngagementConversation.Migration.All","Import conversations","Allows the app to import conversations"
"7a985898-9a60-4514-ad36-f8ff01d9e01a","EngagementConversation.Read.All","Read all Viva Engage conversations","Allows the app to read all Viva Engage conversations"
"caa014a5-48d2-4a7f-814b-cfd868ac9c75","Community.ReadWrite.All","Create and read Viva Engage community","Allows the app to create Viva Engage community and read all community properties."
"66145180-11f6-4003-9868-db9e3f86723e","Community.Read.All","Read Viva Engage community","Allows the app to read Viva Engage community and their properties."
"74632bc0-f0fa-46bf-909e-aef9c9ae64c1","Analytics.Read.All","Fetch analytics data","Allows the app to fetch analytics data from Viva Engage"
"42f58b5b-a80d-4260-a1a5-c9a412f6e0d4","Notification.Send.All","Send event to Viva Engage.","Allows the app to send event to the Viva Engage."
"6a040c26-0d11-4c89-96a6-b18e396e33be","AppValidationResult.ReadWrite.All","AppValidationResult.ReadWrite.All","Allows the app to update the results for the AppValidation request submitted in Teams Developer Portal. "
"125eb975-f89a-4807-b696-11f7e7eb1294","AppIngestionRequest.Validate.All","AppIngestionRequest.Validate.All","Allows the app to validate pending app-ingestion requests for Teams Platform."
"778ce315-5f52-46cf-b941-0eefe02b736f","shellinfo.read.all","ShellInfo.Read.All","Allows the caller to query for information to render the Office365 navbar"
"5184a2ce-115e-4318-9526-df3e39c2e839","EndUser.Access","EndUser.Access","For IW service test"
"c107831b-9c28-4609-b219-a7b3fc5cc190","CloudPC.PartnerReadWrite.All","Partner read and write cloud pc","Allows the partner app to read and write the properties of Cloud PCs, without a signed-in user."
"5baab4c9-4c69-47d2-a857-d3eb0d8c21e1","StreamAdmin","Microsoft Stream Administrator(s)","Microsoft Stream Administrator"
"1d0f6c57-a9a9-4edd-bec4-a307573ba61e","streams2s","Test Stream Application permissions","Allow applications to access Stream service"
"5f067fb0-2728-4363-b56e-b0713c1b38ff","streams2s_assetdownload","streams2s_assetdownload","This allows stream S2S to download assets"
"bb050071-0147-4956-8cf1-9168939c0a79","AppCatalog.Read.All","Read App Catalog","Allows the application to read all the AppCatalog"
"2dd17dc1-e00f-4851-8746-c6c2651ccd34","Service.Administration","Service.Administration","Allows user to perform administration tasks for Office Scripts."
"9452cd56-047c-4fcb-853f-56e0e2d4201e","Service.Webhooks","Service.Webhooks","Allows webhooks requests to Office Scripts service."
"a832eaa3-0cfc-4a2b-9af1-27c5b092dd40","investigation.manage","investigation.manage","Manage alerts, activities, policies, and other investigation-related information"
"83bc8d83-2679-44ef-b813-d5f556fc4474","investigation.read","investigation.read","View alerts, activities and policies"
"f6e78c1a-b9c7-42d3-b067-220689a7a2e9","discovery.manage","discovery.manage","Manage discovery alerts, reports, apps, and other related information"
