"Id","Value","AdminConsentDisplayName","AdminConsentDescription"
"8dc197d2-aa27-45cb-9cf9-3f8e94d8a6d9","Title.ReadWrite","Read and write access to user's titles","Allows the app to create, read, update and delete user's titles"
"ecb8a615-f488-4c95-9efe-cb0142fc07dd","Title.ReadWrite.All","Read and write all users' titles","Allows the app to create, read, update and delete users' titles"
"e79e5e22-ae68-4744-b17f-95a009916d6e","InformationProtectionPolicy.Read","InformationProtectionPolicy.Read","Read user labels and label policies."
"bf59e00b-be0a-4c3d-bf14-ce55d7146a41","InformationProtectionPolicy.Read.All","InformationProtectionPolicy.Read.All","Read all published labels and label policies for an organization on your behalf."
"8d2dc28a-7275-409e-a256-85643fe230db","user_impersonation","Allow Omnichannel to be a CRM App User","Allows the application to act as a user in CRM"
"5c9d6e0e-0f69-4535-848c-a8f9585a3dc6","user_impersonation","Access Dynamics Data Integration","Allow the application to access Dynamics Data Integration on behalf of the signed-in user"
"2f3e68fd-e659-467c-9489-8ba89a9406af","UserPreferences-Planner.Read.Shared","Read all user shared settings","Allows an app to read shared user settings"
"8057a3f8-ac27-4195-984c-ee6efa721ef1","Tasks.Read.Published","Read user published tasks","Allows an app to read published user tasks"
"0c93847b-70f8-4a59-b353-a04ef5d88f75","Tasks.ReadWrite.Published","Create, read, update and delete user published tasks","Allows an app to read, create, update and delete published user tasks"
"2e483df6-5d5c-44ee-88f3-e5238f38ebb6","OrgSettings-Planner.ReadWrite.All","Read and write organization-wide Microsoft Planner settings","Allows the app to read and write organization-wide Microsoft Planner settings on behalf of the signed-in user."
"36393f92-d362-4c50-8880-82c92586a155","OrgSettings-Planner.Read.All","Read organization-wide Microsoft Planner settings","Allows the app to read organization-wide Microsoft Planner settings on behalf of the signed-in user."
"857ba34d-369c-4a02-89ae-83e98336ec02","UserPolicies.ReadWrite","This scope allows user to read and write user policies.","This scope allows user to read and write user policies."
"7e204991-dcdd-4986-9ff0-d058192184d7","UserPolicies.Read","Read policies for the user","This policy allows the user to read policies applicable"
"c9265686-1717-4d25-a640-1f46263a162c","BingCortana-Internal.ReadWrite","BingCortana-Internal.ReadWrite","Permission for internal Cortana applications"
"71aee95c-300c-4e78-81f2-a26028710b1e","ResourceSchedulingOptimization","Resource Scheduling Optimization components service-to-service communication.","Allows Resource Scheduling Optimization components service-to-service communication."
"9e24c11e-3043-4e1f-bf19-c9560ef9a969","Sways.ReadWrite","Read and write user sways","Allows the app to create, read, update, and delete sways and content within those sways on behalf of the signed-in user."
"921df259-ef26-44e6-b99e-69e13226d635","user_impersonation","Have full access to the Skype Remote Powershell Azure services","Allow the application full access to the Skype Remote Powershell Azure services on behalf of the signed-in user"
"76e55082-bbde-4602-b506-bba9c6368668","Account.ReadWrite.All","Read or write account onboarding data","Allows to call service API to query or modify account onboarding data"
"0db7d603-2368-4c9a-8f47-adc9ac73e5e1","Notification.ReadWrite.All","Read or write notification and notification result","Allows to call service API to query or modify notification and notification result"
"15fdfc00-27d5-4f79-8a38-8efe91e3c1cc","Device.Read.All","Read device data","Allows to call service API to query device data"
"c8750fbf-30e2-40ed-8519-e2876cbeccb9","Account.Read.All","Read account onboarding data","Allows to call service API to query account onboarding data"
"66a874a2-b739-43fa-8e1a-176cd8290cf5","Collection.Read.All","Read collection data","Allows to call service API to query collection data"
"d430b935-3087-4654-8d58-25faba0dabb5","InventoryClass.Read.All","Read inventory class","Allows to call service API to query inventory class"
"b026af69-9eae-4bb3-9351-304d4987e170","Boundary.Read.All","Read boundary data","Allows to call service API to query boundary data"
"d533b86d-8f67-45f0-b8bb-c0cee8da0356","Analysis.All","Analysis.All","This allows a user to interact with the APIs necessary to submit and monitor analysis jobs"
"640bd519-35de-4a25-994f-ae29551cc6d2","Analysis.All","Analysis.All","This allows an application to interact with the APIs necessary to submit and monitor analysis jobs"
"c7dcb720-26e4-4e6a-9ddd-20743a98fff2","Region.ReadWrite","Read or write user region","Allows the app to read or write the region for all users in your organization"
"2987cb93-912a-4a08-9ab0-503f4df87c94","Authorization.ReadWrite","Teams Authsvc Authorization ReadWrite","Allows user to authorize with Teams Auth service"
"605911d8-b6a8-41ef-a80d-aee9db08d65e","files.create.llm","files.create.llm","Allows the app to create a new file with context from an LLM, on behalf of a user."
"f4922361-5b56-4b3b-808f-a25115425e16","full_access","full_access","Gives full access to the API"
"f05e1490-846d-4ed2-abcf-869977a8a09f","workspace.read","workspace.read","This allows users to read workspaces"
"c1b318ae-a684-4c27-ab24-81350fb6a401","workspace.write","workspace.write","This allows users to modify workspaces"
"934e7a4e-6b72-4c56-966c-0ab878a30c89","operations.readwrite","Operations.ReadWrite","This allows the user to create and get the status of operations."
"1f479d02-0183-4852-8264-464546fd8f52","Identity.PrivilegeAccountActions","get a list of actions and update on the status of said actions","Allows the app to get a list of actions required on AD and Entra identities and update on the status of said actions for MDI customers."
"9bba0ae2-fc9b-4c22-b607-b6afdf6601cb","Identity.PrivilegeAccountTagging","Send which accounts are managed by the PAM solution","Allows the app to send which accounts are managed by the PAM solution for all AD and Entra identities for MDI customers."
"384a9d29-7ed2-4fc4-b781-1aa48cb2b883","user_impersonation","Access Diagnostic Services","Allow the application to access Diagnostic Services on behalf of the signed-in user"
"5db81a03-0de0-432b-b31e-71d57c8d2e0b","user_impersonation","Read and write to the Yammer platform","Allows the application to access the Yammer platform on behalf of the signed-in user."
"8e5870bb-8808-44dc-8e10-c509ed919ddd","access_as_user","Read and write to the Yammer platform","Allows the application to access the Yammer platform on behalf of the signed-in user."
"d472d143-85dd-45b2-8114-a295534d2140","Storyline.ReadWrite.All","Read and write all Viva Engage storylines","Allows the app to read and write all Viva Engage storylines on behalf of the signed-in user."
"7bedefb8-2ade-4b30-a48d-d656c8e9d314","EngagementConversation.ReadWrite.All","Read and write all Viva Engage conversations","Allows the app to read and write all Viva Engage conversations on behalf of the signed-in user."
"317f9190-b490-4d08-9cb3-0e0ab1892e08","EngagementConversation.Read.All","Read all Viva Engage conversations","Allows the app to read all Viva Engage conversations on behalf of the signed-in user."
"e9b90d5f-b204-47e4-a2a7-8e4606cc93c1","StorylineSettings.Read.All","Read Storyline settings","Allows the app to read Storyline settings on behalf of the signed-in user."
"57a10a57-3e4f-4080-b1c2-cd51de91422f","Community.ReadWrite.All","Create and read Viva Engage community","Allows the app to create Viva Engage community and read all community properties on behalf of the signed-in user."
"d24c7847-c878-47d2-a39f-b689f035800a","Community.Read.All","Read Viva Engage community","Allows the app to read Viva Engage community and their properties on behalf of the signed-in user."
"d55555cf-2f71-4151-bb57-3148ae72882e","self.all","self.all","Allow this app to authorize against itself"
"125eb975-f89a-4807-b696-11f7e7eb1294","AppIngestionRequest.Validate.All","AppIngestionRequest.Validate.All","Allows the app to validate pending app-ingestion requests for Teams Platform."
"3779abb5-4ba4-4fd8-b7ac-fdad3583be97","Cards.ReadWrite","Cards.ReadWrite","allows users to read and write cards"
"3fc1908d-6997-4c38-baac-87fd7e50e781","AppDefinitions.ReadWrite","AppDefinitions.ReadWrite","This allows user to read and write app definitions"
"ea5e0a19-34b8-483b-8986-194f47eeb4ec","shellsettings.read","ShellSettings.Read","This allows read only access to O365 settings APIs"
"697b92ae-2cd0-4ace-8537-b65431001e9c","shellinfo.read","ShellInfo.Read","Allows the caller to query for information to render the Office365 navbar"
"5184a2ce-115e-4318-9526-df3e39c2e839","EndUser.Access","EndUser.Access","For IW service test"
"42ac4dc0-0862-4f71-89ed-85c8dca034a4","user.read","user.read","Allows reading basic user details"
"d51d8889-53eb-4fc7-950f-aae89cd9e5fe","M365Connector.Access_As_User","M365Connector.Access_As_User","Allows the app access to Microsoft 365 Modern Support Connector as signed in user"
"2185b81d-ed0a-4219-9b20-d8fa6bd53097","access_microsoftstream_service","Access Microsoft Stream as a signed-in user","Microsoft Stream is a fully managed SaaS service for enterprise customers in which users can upload, share and view videos."
"c41153e1-cb8a-4a26-ac7e-e6457e0716cf","Threads.ReadWrite.All","Create conversation threads with SRE agents and reply on existing conversation threads","Allows the application to create conversation threads and reply on existing threads for the SRE agents that user has access to"
"9ed60762-c537-4e50-8984-4b1db3d922ce","TeamsExtension.ManageCalls","Manage calls in Teams Phone Extensibility","Start, join, forward, transfer, or leave Teams Phone Extensibility calls."
"de8ec1df-066a-4817-bc5d-9a985b986262","Teams.ManageCalls","Manage calls in Teams","Start, join, forward, transfer, or leave Teams calls and update call properties."
"6290af7f-b407-49f9-92d5-bf584fdc4019","Teams.ManageChats","Manage chats in Teams","Create, read, update, and delete one to one or group chat threads on behalf of the signed-in user. Read, send, update, and delete messages in chat threads on behalf of the signed-in user."
"19100071-af88-4383-aab5-a3f43a437f30","user_impersonation","Partner Center","Partner Center"
"9454efbe-3f0a-4074-9ec5-a25adefb6f87","user_impersonation","Have full access to the OCM Service ","Allow the application full access to the OCM service on behalf of the signed-in user"
"749d9cae-ceda-4718-bd22-1ae6830cbee6","Files.Read","Read user files and files shared with user","Allows the app to read the signed-in files of the user and files shared with the user."
"2aec0168-f9e2-4ce1-bb0f-1145f35f5a64","SubstrateSearch-Internal.ReadWrite","Search across the office content of the user","Allows the app to search across the users office content. This content includes relevant people, documents, emails and skype messages."
"2aec0168-f9e2-4ce1-bb0f-1145f35f5a60","SubstrateSearchServiceFiles.ReadAll","Search across the users office content","Allows the app to search across sharepoint content. This is used for 3S unfurl route."
"537ceb4f-32cd-4b8e-bab3-8303e950ccf0","QnA.Read.All","Read all QnA","Allows the app to list QnA and to read their properties on behalf of the signed-in user. "
